      0.000     0.000  -950.044 -1296.006 -1369.748 -1372.929 -1358.809 -1343.159 -1344.168 -1336.001 -1333.560 -1328.986 -1326.656 -1309.900 -1320.425 -1310.781 -1311.054 -1308.535 -1300.749 -1290.783 -1290.713 -1283.697 -1279.202 -1286.086 -1264.967 -1263.400 -1262.622 -1255.876 -1268.330 -1258.396 -1259.170 -1245.911 -1243.798 -1245.385 -1243.001 -1237.926 -1233.725 -1223.758 -1227.049 -1219.470 -1214.864 -1214.188 -1205.851 -1200.636 -1204.422 -1197.560 -1201.874 -1188.121 -1189.360 -1185.986 -1179.166 -1170.432 -1174.133 -1167.229 -1167.279 -1156.584 -1160.682 -1152.571 -1151.197 -1145.459 -1151.046 -1142.267 -1142.545 -1134.860 -1127.774 -1135.085 -1130.182 -1117.773 -1119.443 -1114.456 -1109.720 -1100.325 -1112.342 -1093.498 -1101.604 -1102.239 -1092.465 -1086.247 -1096.835 -1088.081 -1084.354 -1083.366 -1074.955 -1069.831 -1075.384 -1066.784 -1071.304 -1057.571 -1053.570 -1054.456 -1047.966 -1034.383 -1048.629 -1034.278 -1030.424 -1031.474 -1033.845 -1022.038 -1021.534 -1010.954 -1008.539 -1002.286  -997.938  -986.033  -990.735  -986.235  -977.568  -983.216  -974.327  -962.514  -962.874  -950.695  -948.629  -944.305  -946.780  -927.224  -939.744  -925.646  -924.818  -914.312  -927.427  -917.079  -916.634  -912.443  -904.124  -898.562  -898.822  -902.139  -896.413  -895.746  -902.247  -886.655  -876.738  -871.810  -888.039  -873.290  -873.667  -868.758  -868.722  -858.868  -854.430  -840.839  -842.857  -833.834  -826.206  -807.518  -787.289  -725.490  -609.839  -356.406     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
   -950.044     0.000   950.044  1296.006  1369.748  1372.929  1358.809  1343.159  1344.168  1336.001  1333.560  1328.986  1326.656  1309.900  1320.425  1310.781  1311.054  1308.535  1300.749  1290.783  1290.713  1283.697  1279.202  1286.086  1264.967  1263.400  1262.622  1255.876  1268.330  1258.396  1259.170  1245.911  1243.798  1245.385  1243.001  1237.926  1233.725  1223.758  1227.049  1219.470  1214.864  1214.188  1205.851  1200.636  1204.422  1197.560  1201.874  1188.121  1189.360  1185.986  1179.166  1170.432  1174.133  1167.229  1167.279  1156.584  1160.682  1152.571  1151.197  1145.459  1151.046  1142.267  1142.545  1134.860  1127.774  1135.085  1130.182  1117.773  1119.443  1114.456  1109.720  1100.325  1112.342  1093.498  1101.604  1102.239  1092.465  1086.247  1096.835  1088.081  1084.354  1083.366  1074.955  1069.831  1075.384  1066.784  1071.304  1057.571  1053.570  1054.456  1047.966  1034.383  1048.629  1034.278  1030.424  1031.474  1033.845  1022.038  1021.534  1010.954  1008.539  1002.286   997.938   986.033   990.735   986.235   977.568   983.216   974.327   962.514   962.874   950.695   948.629   944.305   946.780   927.224   939.744   925.646   924.818   914.312   927.427   917.079   916.634   912.443   904.124   898.562   898.822   902.139   896.413   895.746   902.247   886.655   876.738   871.810   888.039   873.290   873.667   868.758   868.722   858.868   854.430   840.839   842.857   833.834   826.206   807.518   787.289   725.490   609.839   356.406     0.000  -356.406
  -1274.407     0.000  1274.407   864.516   452.438   243.845   186.400   149.788   127.731   127.612   131.778   129.771   148.696   142.246   151.715   144.516   161.450   159.785   172.639   169.137   166.214   164.310   166.573   165.827   179.584   171.509   185.290   180.568   181.821   175.191   197.480   195.308   210.382   206.505   220.651   212.335   219.257   229.409   217.742   230.710   238.567   220.764   244.973   230.095   233.174   244.237   241.440   239.183   257.366   247.353   258.947   262.355   270.204   263.805   266.713   268.843   274.576   272.207   287.438   269.927   276.304   285.668   277.448   278.227   290.833   276.617   294.775   288.418   299.048   299.732   313.095   307.587   316.254   306.498   317.589   313.915   318.242   320.618   320.502   315.630   322.237   311.263   330.176   329.301   323.284   323.756   330.749   332.239   341.634   339.955   354.694   348.991   349.560   352.168   359.852   348.902   360.792   359.350   371.962   360.649   377.528   374.049   384.253   389.318   397.130   387.320   404.186   395.719   398.546   407.255   422.366   418.384   424.251   415.055   431.155   427.724   454.418   437.778   446.995   448.875   461.300   446.980   447.152   440.461   450.132   452.146   466.368   468.474   478.837   468.346   478.175   459.893   464.735   452.732   466.605   472.073   482.127   459.170   481.222   473.348   483.669   495.093   501.748   510.666   533.447   536.559   610.492   672.769   739.945   565.174     0.000  -565.174
  -1368.207     0.000  1368.207   459.057   382.791   529.581   617.927   647.527   666.465   649.616   645.755   627.535   626.369   622.455   622.938   609.782   602.303   575.710   579.507   583.080   583.347   585.947   578.719   555.348   560.398   536.903   541.793   536.828   540.123   530.927   527.677   506.447   501.841   484.987   486.396   464.094   463.793   452.867   443.458   434.549   432.777   415.331   434.961   431.515   432.761   427.175   424.190   413.869   427.564   416.453   406.565   391.900   382.211   369.929   379.050   363.211   362.846   359.543   361.456   344.759   351.680   352.531   353.287   361.170   365.720   354.284   366.112   344.828   353.776   340.141   334.906   321.676   325.815   320.924   333.560   316.851   320.248   303.673   301.901   290.016   304.166   281.294   294.773   293.468   306.934   293.043   298.877   276.655   270.542   256.930   259.750   239.610   264.773   264.359   264.166   270.270   281.508   252.174   251.640   231.610   223.692   215.368   214.427   208.434   235.700   242.480   255.439   261.756   281.701   253.833   257.365   245.781   254.686   246.134   239.755   204.388   210.626   223.785   236.921   245.848   268.476   262.559   275.824   264.848   278.499   253.827   270.300   269.581   269.624   248.501   267.789   254.294   272.163   269.135   274.410   254.077   264.372   249.822   267.893   254.037   262.567   239.615   240.837   245.504   276.357   299.481   386.567   480.181   683.676   659.822     0.000  -659.822
  -1353.891     0.000  1353.891   251.514   499.348   445.173   283.573   167.081   104.353    79.586   102.260   115.790   119.567   114.508   117.308   121.791   147.622   165.677   177.624   170.472   158.693   153.252   156.952   157.944   178.808   191.830   201.867   198.241   191.601   195.854   211.055   214.277   227.706   227.439   233.805   234.229   251.313   262.884   276.483   283.969   288.601   269.443   264.124   255.328   248.630   247.640   242.896   227.803   232.751   223.826   237.245   247.400   251.946   252.417   271.303   269.252   265.954   253.114   258.009   257.297   258.216   248.123   246.134   229.498   224.674   206.879   208.281   205.232   214.464   213.394   218.178   207.338   216.035   199.119   202.208   199.681   207.908   213.638   218.027   218.329   228.345   216.395   219.975   198.184   206.639   194.503   195.882   193.157   206.823   206.400   230.691   211.500   197.364   172.106   152.061   133.719   145.984   155.007   168.380   178.472   201.663   199.012   207.632   200.891   201.750   168.316   156.163   134.942   143.696   120.778   136.774   147.048   165.945   168.609   202.926   177.581   190.247   181.049   172.898   137.276   143.750   125.832   132.638   136.207   146.083   131.564   148.057   125.447   126.958   114.304   142.947   131.178   141.102   137.652   142.293   123.963   136.472   127.970   150.299   135.513   147.441   141.382   165.211   150.587   183.980   204.212   271.429   356.793   616.090   682.542     0.000  -682.542
  -1342.177     0.000  1342.177   195.715   608.313   309.663   273.072   278.095   256.299   251.351   247.561   230.544   198.900   169.386   150.690   138.165   130.632   119.329   111.729   101.178    91.984    86.886    92.949    99.804    99.351    91.917    93.224    98.737    99.689    93.203    87.434    83.708    89.431    96.141   103.274    97.935    89.615    79.666    73.215    67.475    69.769    75.036    82.402    82.931    87.591    91.222    91.062    88.119    89.688    85.167    88.410    90.223    94.477    96.816   104.753   103.710   104.812   103.109   107.299   106.641   106.783   102.176   106.378   101.563    97.656    88.307    91.701    95.258   102.067   104.954   104.089    93.526    96.330    92.267   101.459   101.822   104.152   104.144   108.256   108.408   109.948   108.460   106.263    90.373    93.172   100.358    98.471   101.891   116.745   111.772   130.548   139.841   129.400   109.160   125.124   127.806   139.706   152.364   163.464   165.786   173.237   154.018   140.472   129.401   131.270   113.940   108.556    99.454   117.561   112.534   112.021   118.724   125.964   126.073   140.173   119.538   131.794   115.601   118.499   114.277   119.303   110.192   123.029   118.555   127.574   121.551   122.370   115.373   129.146   109.026   118.079    99.392   124.405   117.246   126.461   109.640   132.227   104.364   122.928   121.520   134.440   113.315   128.196   117.867   149.391   153.167   205.363   289.366   590.465   684.562     0.000  -684.562
  -1321.281     0.000  1321.281   130.401   611.967   174.448   204.376   -34.409  -111.420   -75.216   -49.927   -39.135   -22.771   -16.627   -13.054    -2.081     6.437    19.294    26.960    29.791    31.106    30.962    33.248    39.218    38.559    37.805    45.217    48.712    47.217    40.867    31.888    27.620    32.523    38.705    42.578    42.572    42.158    38.957    36.441    36.887    39.265    41.127    42.396    42.088    42.240    43.036    45.944    45.859    43.486    44.147    46.507    44.267    42.262    42.149    45.174    46.824    46.838    47.367    52.097    53.049    50.424    44.454    42.019    43.077    47.711    50.844    53.280    51.220    50.021    49.727    51.696    52.701    58.266    57.462    56.892    55.462    59.738    62.243    65.636    66.832    68.206    68.204    73.287    73.941    77.695    78.357    68.862    60.981    60.204    57.620    66.333    72.770    73.329    73.472    85.336    85.265    93.716    90.517    78.455    73.463    77.875    81.316    83.336    86.854    82.513    79.403    88.823    88.636    94.533    91.504    89.439    87.436    95.171    98.294   100.415    90.152    94.965    89.221    89.262    84.458    84.034    62.007    60.860    69.270    65.133    70.783    79.654    71.291    80.618    68.688    67.197    79.150    81.055    64.524    63.124    43.138    59.552    59.830    58.339    41.308    65.645    46.663    77.644    79.935   110.610   111.821   162.782   256.004   575.017   665.657     0.000  -665.657
  -1319.531     0.000  1319.531   139.128   641.738   177.097   263.392     1.974   191.334    58.229    57.814    41.415    60.199    31.412    51.074    39.236    54.477    46.752    48.110    39.481    31.316    27.883    27.556    33.141    36.127    45.615    46.467    36.122    30.421    27.178    26.063    29.921    30.962    27.830    26.007    27.465    25.439    22.002    23.537    24.500    22.562    21.243    21.951    26.233    33.272    38.121    36.435    31.188    29.594    32.280    38.519    42.339    40.988    37.861    38.124    38.637    38.226    39.803    41.493    42.644    42.302    39.745    37.804    38.731    41.034    43.421    44.335    44.887    48.212    54.628    63.383    71.233    71.197    64.562    62.768    67.170    68.696    60.858    54.472    54.872    58.320    60.827    62.254    59.386    57.441    58.035    61.509    66.177    71.888    72.589    69.152    64.632    62.394    62.693    70.119    76.420    81.876    77.867    72.754    77.849    83.089    77.099    77.560    80.045    75.855    73.878    77.976    73.666    66.683    64.536    67.304    64.291    63.301    63.046    66.830    65.856    63.468    62.338    65.592    55.591    41.844    29.720    35.351    39.460    38.910    42.473    39.769    34.364    32.508    20.646    20.337    19.553    23.430    18.845    17.933    26.815    19.407    14.557    10.775    23.990    31.495    23.709    50.619    48.291    91.486   100.675   149.279   242.950   542.822   664.151     0.000  -664.151
  -1296.534     0.000  1296.534   100.511   603.915   140.872   227.149  -188.887     6.727   -57.267    25.746   -33.462    11.483   -20.414    14.670    -6.987    31.608    17.358    44.366    24.806    42.877    23.544    37.544    26.331    35.962    29.177    23.226    14.133    11.219    17.719    19.231    15.544     5.800     7.259    13.182    10.655    11.749    10.883    11.683    11.051    13.073    12.810    13.128    12.877    10.599     7.453     7.798    11.400    13.551    15.357    17.066    19.690    21.370    18.317    16.511    17.305    15.709    15.595    17.333    18.029    18.739    20.929    23.228    20.631    16.850    16.504    18.641    20.506    15.822    10.229    10.925    15.922    16.651    12.252    11.115    11.915    11.993    14.421    18.634    21.417    20.584    19.964    22.712    24.967    24.432    23.199    23.830    24.002    22.626    20.598    18.330    18.443    22.193    27.560    34.105    40.455    44.142    48.189    51.675    45.360    32.977    32.603    46.356    48.311    37.043    28.169    32.824    36.329    32.173    28.293    34.163    35.466    38.497    32.366    20.802    12.280    13.822    15.207    15.303    11.579    20.359    24.617    10.015     2.992    12.182    17.755     2.307     0.549     2.450    -0.835     5.935     5.744     7.500     4.195    14.287    18.608    19.323     8.281     6.008    13.096    19.025    23.663    30.272    44.409    94.174    97.952   144.075   229.048   527.621   655.200     0.000  -655.200
  -1306.536     0.000  1306.536   118.455   601.987   147.680   303.119    -3.118   125.270   -19.252    60.662    -6.712    51.085     9.447    36.307    12.228    24.452     3.237    28.843    -1.562    32.256     4.454    34.716    13.662    28.431     7.235    14.944     3.566    12.539     3.180     7.918    -4.249     2.860     1.126    11.846    -0.200     7.895     3.309     5.369     2.552     5.380     3.658     5.448     8.368    10.048    11.208    13.880    16.555    14.398     8.728     3.895     5.236    13.114    13.467     6.679     2.890     2.897     7.491     8.202     8.410    12.534    12.058     9.217     9.744    14.757    18.699    18.627    16.610    10.540     8.994    10.231     9.459    10.744    12.187    13.339    13.201    13.011    12.558    10.384    10.676    11.982    11.294    13.277    16.950    17.732    19.721    20.858    15.663     9.939     8.167     8.075     8.644    12.096    13.611    12.921    13.512    13.146    10.174     8.790     9.094     8.519     7.510     0.140    -5.502    -0.702     7.310    10.292    11.457    17.254    10.724    10.213    13.358     4.204    -3.470    -7.651    -6.123     1.355    -5.811    -3.791    -0.020     4.225     1.316   -11.396   -18.899   -15.062    -4.762    -3.882    -3.358    -2.143     4.879     8.536     7.004     4.975    -3.792     9.548     4.352    -1.698    -3.858   -10.647     7.778    29.930    19.584    24.508    55.015    75.088    95.681   136.121   214.681   535.233   628.641     0.000  -628.641
